dataset	rel	depth_min	depth_max	depth_mean	valid_ratio
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000190/depth.png	4.101562	82.921875	17.033514	0.1815
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000209/depth.png	5.039062	83.054688	18.015062	0.1449
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000228/depth.png	5.035156	82.859375	19.127468	0.1513
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000247/depth.png	5.496094	83.617195	17.044020	0.2152
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000266/depth.png	4.949219	81.855469	18.113390	0.1378
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000285/depth.png	4.988281	82.777336	17.542736	0.1770
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000304/depth.png	5.093750	84.335945	17.899904	0.1554
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000323/depth.png	5.167969	82.664062	18.138094	0.1216
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000342/depth.png	4.808594	82.777336	17.950142	0.1132
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000361/depth.png	5.222656	76.476562	17.773811	0.1266
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000380/depth.png	4.761719	81.472656	16.351585	0.1267
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000399/depth.png	3.929688	82.144531	16.499222	0.1523
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000418/depth.png	5.402344	79.921875	14.802948	0.1820
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000437/depth.png	5.253906	78.992188	17.883776	0.1232
KITTI	KITTI/2011_09_26_drive_0096/image_02/0000000456/depth.png	4.941406	78.445312	27.757303	0.0479
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000080/depth.png	5.183594	78.953125	16.238779	0.1062
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000114/depth.png	5.285156	77.937500	14.642706	0.1382
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000148/depth.png	5.269531	81.679688	17.824610	0.1962
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000182/depth.png	5.800781	83.074219	17.636145	0.1985
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000216/depth.png	5.148438	83.687500	15.479803	0.1958
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000284/depth.png	5.410156	85.031250	21.604687	0.1461
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000318/depth.png	5.308594	85.027344	19.102421	0.1843
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000352/depth.png	6.023438	85.351555	17.214685	0.2287
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000386/depth.png	5.730469	85.683586	15.637444	0.2275
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000420/depth.png	6.023438	83.296875	16.101452	0.2053
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000454/depth.png	6.089844	82.656250	15.807679	0.1972
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000488/depth.png	5.800781	86.273438	17.853081	0.2398
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000522/depth.png	5.394531	82.480469	16.142578	0.2317
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000556/depth.png	3.675781	84.511719	18.094925	0.1614
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000590/depth.png	3.261719	85.964836	16.576632	0.2143
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000624/depth.png	6.093750	84.183594	15.768476	0.2074
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000658/depth.png	5.746094	85.480469	16.341070	0.1980
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000692/depth.png	5.828125	86.015625	17.766909	0.2165
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000726/depth.png	5.988281	82.250000	17.441435	0.2126
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000760/depth.png	5.742188	85.761719	15.491841	0.2111
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000794/depth.png	5.648438	85.812500	17.417810	0.2072
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000828/depth.png	5.398438	85.207031	15.510027	0.2054
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000862/depth.png	5.421875	86.226562	15.628786	0.2228
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000896/depth.png	5.859375	82.074219	16.202274	0.2049
KITTI	KITTI/2011_09_26_drive_0101/image_02/0000000930/depth.png	5.406250	82.941406	16.042078	0.2155
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000015/depth.png	5.351562	79.167969	15.062498	0.0772
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000035/depth.png	5.851562	79.226562	14.923015	0.0832
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000043/depth.png	5.855469	79.058586	14.776108	0.1309
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000051/depth.png	6.156250	80.347656	16.121618	0.1417
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000059/depth.png	6.019531	79.792969	15.582266	0.1264
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000067/depth.png	4.210938	79.562500	15.947142	0.1187
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000075/depth.png	3.687500	81.367195	15.601701	0.1119
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000083/depth.png	3.878906	80.121094	16.368559	0.0889
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000091/depth.png	3.242188	82.707031	14.916384	0.1190
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000099/depth.png	3.414062	82.648438	14.234508	0.0997
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000107/depth.png	4.375000	82.460938	13.199515	0.1035
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000115/depth.png	2.789062	80.539055	12.849743	0.0920
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000123/depth.png	2.632812	82.917969	13.693126	0.1312
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000131/depth.png	5.183594	79.640625	12.987240	0.1434
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000139/depth.png	2.878906	80.906250	15.593874	0.0966
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000147/depth.png	2.375000	81.039055	16.755293	0.0976
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000155/depth.png	2.515625	82.218758	17.989185	0.1037
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000163/depth.png	2.695312	77.890625	18.257853	0.1187
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000171/depth.png	3.460938	79.328125	16.526611	0.1303
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000179/depth.png	4.226562	80.914055	17.191885	0.1433
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000187/depth.png	5.898438	81.281250	16.971582	0.1511
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000195/depth.png	6.605469	80.953125	16.572559	0.1377
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000203/depth.png	4.554688	79.855469	16.078556	0.1117
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000211/depth.png	4.269531	81.914055	18.648582	0.1084
KITTI	KITTI/2011_09_26_drive_0106/image_02/0000000219/depth.png	4.058594	81.109375	20.878752	0.1222
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000026/depth.png	4.953125	81.121094	15.975006	0.1510
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000052/depth.png	2.468750	80.558594	15.684290	0.1675
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000078/depth.png	5.480469	81.378914	17.071266	0.1623
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000104/depth.png	3.464844	82.445312	16.716288	0.1752
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000130/depth.png	5.925781	79.269531	15.406996	0.1702
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000156/depth.png	4.292969	79.394531	14.079885	0.1730
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000182/depth.png	5.414062	77.367188	15.923143	0.1182
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000208/depth.png	4.117188	70.917969	16.273689	0.1027
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000234/depth.png	4.941406	78.941414	13.844778	0.0899
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000260/depth.png	5.238281	70.707031	17.068584	0.1103
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000286/depth.png	6.378906	68.859375	14.861651	0.1077
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000312/depth.png	3.902344	63.488277	12.435549	0.1520
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000338/depth.png	2.957031	81.511719	15.731129	0.0813
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000364/depth.png	2.843750	80.570312	16.413979	0.1054
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000390/depth.png	3.750000	81.308594	18.296198	0.1247
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000416/depth.png	4.074219	82.156250	16.767548	0.1296
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000442/depth.png	3.699219	81.871086	14.008626	0.1503
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000468/depth.png	3.343750	69.136726	13.622598	0.1634
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000494/depth.png	5.144531	57.714848	16.749146	0.1482
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000546/depth.png	4.789062	44.953125	14.979466	0.1721
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000572/depth.png	5.105469	32.253906	16.011061	0.1323
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000598/depth.png	6.035156	65.671875	16.008167	0.1507
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000624/depth.png	3.847656	79.687508	16.192287	0.1566
KITTI	KITTI/2011_09_26_drive_0117/image_02/0000000650/depth.png	4.253906	62.218750	13.143915	0.1910
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000006/depth.png	3.367188	83.238281	15.739466	0.1537
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000009/depth.png	3.285156	80.828125	19.348627	0.1277
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000012/depth.png	3.722656	83.121094	16.576704	0.1908
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000018/depth.png	4.144531	80.914055	16.355497	0.1536
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000021/depth.png	3.968750	83.660156	15.753133	0.1774
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000024/depth.png	4.687500	83.433586	16.874395	0.1925
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000030/depth.png	5.062500	80.527344	16.530609	0.2072
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000033/depth.png	5.027344	82.535156	16.651779	0.2008
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000036/depth.png	5.042969	82.992188	16.125015	0.2152
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000039/depth.png	4.996094	82.371094	16.366116	0.2081
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000045/depth.png	5.156250	81.375000	15.466981	0.2267
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000048/depth.png	5.195312	82.292969	15.182542	0.2140
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000051/depth.png	5.156250	81.949219	14.134443	0.2137
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000054/depth.png	5.167969	81.117188	14.237856	0.2039
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000057/depth.png	5.160156	79.824226	14.281037	0.2005
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000060/depth.png	5.062500	80.136719	14.546995	0.1902
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000063/depth.png	5.058594	80.476555	15.023984	0.1848
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000072/depth.png	4.222656	79.867188	15.386741	0.1466
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000078/depth.png	3.468750	79.035156	14.988873	0.1350
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000081/depth.png	3.558594	78.132805	15.763113	0.1301
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000084/depth.png	3.449219	78.328125	17.029119	0.1321
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000087/depth.png	3.410156	78.472656	17.546467	0.1297
KITTI	KITTI/2011_09_28_drive_0002/image_02/0000000090/depth.png	3.437500	78.878914	16.824486	0.1304
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000036/depth.png	3.941406	80.136719	12.808713	0.1132
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000072/depth.png	3.878906	79.808586	11.006580	0.1226
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000108/depth.png	4.222656	79.343750	12.520368	0.1618
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000144/depth.png	2.019531	80.238281	13.039227	0.1357
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000180/depth.png	4.390625	78.359375	11.156666	0.1172
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000216/depth.png	3.386719	78.222656	10.994343	0.1259
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000252/depth.png	3.714844	75.714836	12.970937	0.1729
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000288/depth.png	4.546875	78.652336	11.326843	0.1452
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000324/depth.png	3.863281	76.183594	10.350249	0.1304
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000360/depth.png	5.304688	78.261719	12.287288	0.1670
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000396/depth.png	5.007812	77.773438	10.699553	0.1824
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000432/depth.png	2.871094	80.214836	12.483463	0.1251
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000468/depth.png	2.718750	79.257812	13.243439	0.1338
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000504/depth.png	4.179688	79.671875	14.461030	0.1027
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000540/depth.png	2.921875	78.589844	21.212418	0.0748
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000576/depth.png	3.855469	79.960938	17.437551	0.0954
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000612/depth.png	5.531250	79.128914	12.898540	0.1444
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000735/depth.png	5.265625	79.160156	13.260900	0.1432
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000771/depth.png	2.890625	75.675781	12.943145	0.0984
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000807/depth.png	5.011719	81.859375	12.062739	0.1828
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000879/depth.png	3.066406	44.164062	11.753358	0.1703
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000915/depth.png	4.343750	28.742188	12.198488	0.1115
KITTI	KITTI/2011_09_29_drive_0071/image_02/0000000951/depth.png	3.035156	31.882812	13.135197	0.1098
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000011/depth.png	5.972656	83.648438	18.130058	0.2312
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000022/depth.png	5.851562	83.871086	16.606031	0.2327
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000033/depth.png	5.867188	84.382805	16.456627	0.2076
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000044/depth.png	4.593750	84.765625	16.882353	0.1944
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000055/depth.png	4.398438	83.691414	16.802753	0.1830
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000066/depth.png	5.335938	84.875000	17.500271	0.1825
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000077/depth.png	5.507812	83.109375	16.896353	0.2068
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000088/depth.png	5.472656	84.421875	16.965532	0.2102
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000110/depth.png	5.339844	84.898445	16.593868	0.2018
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000121/depth.png	4.933594	83.585938	14.688396	0.2404
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000132/depth.png	4.781250	84.355476	16.521652	0.1559
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000143/depth.png	4.367188	85.007812	17.585653	0.1781
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000154/depth.png	5.914062	84.011719	16.196278	0.2428
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000165/depth.png	5.707031	84.449219	16.753305	0.2036
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000176/depth.png	5.925781	84.621094	16.330154	0.2198
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000187/depth.png	4.195312	82.457031	15.386086	0.1381
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000198/depth.png	5.613281	82.730469	17.641743	0.0872
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000209/depth.png	4.582031	84.320312	16.752832	0.1183
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000220/depth.png	5.339844	85.187500	18.500668	0.2061
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000231/depth.png	4.554688	84.511726	19.069208	0.1794
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000242/depth.png	4.902344	83.000000	17.708918	0.1912
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000253/depth.png	4.980469	84.480469	16.401825	0.1846
KITTI	KITTI/2011_09_30_drive_0016/image_02/0000000264/depth.png	4.929688	84.066406	16.361395	0.1698
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000107/depth.png	5.148438	81.863281	16.664742	0.1897
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000214/depth.png	2.031250	81.703125	14.531881	0.1420
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000428/depth.png	4.484375	34.570312	11.485400	0.1437
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000535/depth.png	4.734375	61.894531	8.388281	0.1490
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000642/depth.png	3.933594	83.132805	13.457774	0.1567
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000749/depth.png	3.250000	81.425781	12.836404	0.1352
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000856/depth.png	4.425781	81.945312	13.669333	0.2437
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000000963/depth.png	3.695312	80.496086	14.571521	0.1379
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001070/depth.png	4.359375	83.425781	14.204611	0.1654
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001177/depth.png	2.406250	66.386719	14.412519	0.1789
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001284/depth.png	5.457031	79.007812	13.736113	0.2066
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001391/depth.png	3.304688	83.011726	12.691719	0.2087
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001498/depth.png	2.328125	82.472664	16.398279	0.0931
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001605/depth.png	3.464844	82.886719	12.862487	0.1769
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001712/depth.png	3.214844	80.210938	14.146744	0.1670
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001819/depth.png	3.832031	50.703125	12.848370	0.1858
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000001926/depth.png	5.300781	83.914062	13.927247	0.1669
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002033/depth.png	5.550781	83.554688	14.776597	0.2067
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002140/depth.png	5.152344	80.570312	17.672289	0.2342
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002247/depth.png	3.765625	82.988281	15.687996	0.2190
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002419/depth.png	6.144531	68.226562	10.990818	0.2774
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002526/depth.png	4.222656	83.707031	15.399530	0.2100
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002633/depth.png	2.957031	83.246094	14.051345	0.1591
KITTI	KITTI/2011_09_30_drive_0018/image_02/0000002740/depth.png	4.734375	62.402344	15.061004	0.2022
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000041/depth.png	3.199219	81.328125	13.435166	0.1323
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000082/depth.png	2.960938	82.839844	14.263004	0.1890
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000123/depth.png	3.417969	71.769524	14.457467	0.1782
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000164/depth.png	2.988281	82.449219	13.220774	0.1855
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000205/depth.png	2.527344	71.402336	15.346953	0.1292
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000246/depth.png	2.582031	63.507816	12.265336	0.1920
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000287/depth.png	5.445312	35.273438	15.044986	0.1572
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000328/depth.png	5.351562	43.121094	13.229078	0.1724
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000369/depth.png	3.734375	82.000000	14.160666	0.1952
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000410/depth.png	4.730469	81.707024	14.658463	0.2129
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000451/depth.png	4.332031	81.488281	15.093395	0.2136
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000492/depth.png	2.234375	76.882805	15.791963	0.1511
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000533/depth.png	4.609375	74.156250	15.513728	0.1451
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000574/depth.png	4.378906	82.910164	11.024330	0.1544
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000615/depth.png	2.558594	82.425781	14.544797	0.1570
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000656/depth.png	5.992188	78.093750	14.655201	0.1402
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000753/depth.png	5.945312	69.535164	13.939632	0.2141
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000794/depth.png	3.792969	83.785164	15.418440	0.1230
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000835/depth.png	5.046875	82.003914	14.702959	0.1340
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000876/depth.png	4.750000	82.910164	14.725857	0.1568
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000917/depth.png	5.425781	75.253906	11.127316	0.1396
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000000958/depth.png	2.839844	80.636719	11.883221	0.1366
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000001040/depth.png	5.601562	80.531250	13.670897	0.1489
KITTI	KITTI/2011_09_30_drive_0027/image_02/0000001081/depth.png	3.058594	78.152336	13.956116	0.1011
